player_1,player_2,Winner,Location,Tournament,Date,Series,Court,Best of,Surface,Round,elo_player_1,elo_player_2,surface_elo_player_1,surface_elo_player_2,days_since_1,days_since_2,form5_1,form5_2,form10_1,form10_2,avg_opp5_1,avg_opp5_2,avg_opp10_1,avg_opp10_2
Ruusuvuori E.,Bautista Agut R.,player_1,Miami,Miami Open,2023-03-24,Masters 1000,Outdoor,3.0,Hard,2nd Round,1523.8780255735435,1562.3063597224143,1526.999437436918,1541.103308250622,2.0,14.0,0.6,0.2,0.5,0.4,1549.068578681772,1522.9643247209049,1568.7850855033664,1525.8959025895451
Kokkinakis T.,Bergs Z.,player_1,Miami,Miami Open,2023-03-24,Masters 1000,Outdoor,3.0,Hard,1st Round,1544.3929199877912,1440.8143232692753,1536.3489991316192,1453.798282657182,12.0,32.0,0.6,0.0,0.6,0.0,1553.5545703094558,1510.6557705486605,1572.5147015162042,1510.6557705486605
Huesler M.A.,Paul T.,player_2,Miami,Miami Open,2023-03-24,Masters 1000,Outdoor,3.0,Hard,2nd Round,1466.430901153437,1688.3875601657994,1473.5331512446478,1679.1698128680703,2.0,9.0,0.2,0.6,0.2,0.7,1498.695848135691,1607.9997130659274,1529.8520559423382,1579.1134091210433
Carballes Baena R.,Medvedev D.,player_2,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1418.059781280242,1869.7284213395353,1450.1990117303098,1836.7572461358648,17.0,6.0,0.0,0.8,0.2,0.9,1558.8632183458758,1651.6286808541038,1565.4369429660794,1661.0836293411267
Etcheverry T.,Khachanov K.,player_2,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1463.7939346668477,1642.269989162255,1459.3443861209603,1602.1889042269613,2.0,13.0,0.4,0.4,0.5,0.6,1567.4658897420045,1560.6242857847635,1547.0396906519052,1572.436268095648
Hurkacz H.,Kokkinakis T.,player_1,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1695.5150085672738,1555.7594141529892,1672.6132673769973,1548.6173570539067,12.0,1.0,0.6,0.4,0.8,0.5,1621.6112901172182,1606.9581773116026,1573.2211778957035,1573.6827357154846
Evans D.,Sonego L.,player_2,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1532.7473938763746,1511.9765320441666,1535.4166865520917,1505.3145424428806,14.0,2.0,0.2,0.6,0.3,0.5,1568.8227470278875,1592.4592993534766,1570.87009351604,1601.3142702168238
Monteiro T.,Auger-Aliassime F.,player_2,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1434.2935437994943,1720.9257844921503,1433.8809255080437,1700.5106222726833,2.0,8.0,0.4,0.8,0.4,0.7,1531.1542487319614,1587.5470619242471,1524.214507015294,1584.5633791288833
De Minaur A.,Halys Q.,player_2,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1692.5199566891654,1418.1761065148755,1674.7083632264678,1431.2197276806774,14.0,2.0,0.6,0.4,0.6,0.4,1570.0141680834647,1527.8329101540826,1552.461106422008,1546.9387493934532
Garin C.,Baez S.,player_1,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1530.8115362507467,1527.4553815808983,1525.2623620161812,1395.2085538575207,2.0,12.0,0.8,0.4,0.6,0.5,1577.6297981114917,1546.682873491359,1518.9874840340835,1512.8181272224433
Berrettini M.,Mcdonald M.,player_2,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1621.1165222171803,1602.2500127783385,1553.4202706373408,1599.937258958504,14.0,2.0,0.2,0.6,0.4,0.7,1547.8120877758768,1589.0593396047661,1542.0490630562974,1586.9111383061645
Musetti L.,Lehecka J.,player_2,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1537.7627126903146,1559.277878145989,1538.018393337026,1572.3454344513004,14.0,2.0,0.0,0.6,0.3,0.6,1494.9290614157235,1566.9348676572868,1529.9673844806564,1590.5584633977808
Eubanks C.,Coric B.,player_1,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1445.6788402945203,1576.2151434778073,1442.7915954649739,1564.454725774826,2.0,14.0,0.4,0.2,0.4,0.3,1460.893640559461,1569.7759341228839,1474.0303438121423,1565.3067186848941
Kovacevic A.,Cerundolo F.,player_2,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1513.6240855954795,1540.6122730464224,1513.7563305355109,1512.3506730104818,2.0,12.0,0.2,0.4,0.5,0.6,1512.4828562982652,1523.7250998723382,1518.185107636045,1486.113328220215
Daniel T.,Zverev A.,player_1,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1515.5614398194623,1680.6341816575984,1515.0407591500568,1600.7342808790825,13.0,11.0,0.6,0.4,0.6,0.5,1633.3405464153086,1606.927774123806,1607.573723712601,1570.4557969732753
Nishioka Y.,Molcan A.,player_2,Miami,Miami Open,2023-03-25,Masters 1000,Outdoor,3.0,Hard,2nd Round,1597.1542364520676,1507.210255384808,1598.8486250664432,1473.3350858733088,15.0,2.0,0.2,0.8,0.5,0.6,1532.1500385164957,1519.693561925731,1537.4628060216905,1535.840400423497
Kecmanovic M.,Rublev A.,player_2,Miami,Miami Open,2023-03-26,Masters 1000,Outdoor,3.0,Hard,3rd Round,1561.808135206031,1720.9343026748704,1563.6482560434833,1698.9138945669267,2.0,2.0,0.2,0.8,0.4,0.8,1607.1931509888984,1581.4028947488969,1549.7390781909803,1609.498700829367
Lajovic D.,Alcaraz C.,player_2,Miami,Miami Open,2023-03-26,Masters 1000,Outdoor,3.0,Hard,3rd Round,1520.9714104465006,1880.620437141748,1472.812886626402,1802.4118040845483,2.0,2.0,0.6,1.0,0.6,0.9,1590.6790804508175,1670.7353629943107,1608.1969471919388,1618.2727049769496
Ruusuvuori E.,Daniel T.,player_1,Miami,Miami Open,2023-03-26,Masters 1000,Outdoor,3.0,Hard,3rd Round,1541.6405343359072,1538.6386383272231,1543.6485881536846,1534.9089682264405,2.0,1.0,0.8,0.6,0.5,0.5,1567.1218012432012,1606.7303799127735,1567.5918502752113,1615.217528939632
Fritz T.,Shapovalov D.,player_1,Miami,Miami Open,2023-03-26,Masters 1000,Outdoor,3.0,Hard,3rd Round,1744.5790038586977,1593.7202742267166,1720.595657998358,1596.590914196448,2.0,2.0,0.8,0.4,0.8,0.4,1585.9873050152778,1599.3497938515345,1603.014493189763,1554.8727220196213
Tiafoe F.,Watanuki Y.,player_1,Miami,Miami Open,2023-03-26,Masters 1000,Outdoor,3.0,Hard,2nd Round,1697.4526464025025,1529.516114140516,1681.7283557620283,1507.1078483343256,8.0,3.0,0.8,0.4,0.7,0.5714285714285714,1642.667331323752,1551.653436948897,1608.8982960690582,1535.81823855555
Davidovich Fokina A.,Paul T.,player_2,Miami,Miami Open,2023-03-26,Masters 1000,Outdoor,3.0,Hard,3rd Round,1593.6406188754265,1695.3617843340191,1556.834216537576,1686.6699869607714,2.0,2.0,0.6,0.8,0.6,0.7,1664.6651085620992,1586.429696622033,1634.9590130065412,1597.3064023260195
Mannarino A.,Shelton B.,player_1,Miami,Miami Open,2023-03-26,Masters 1000,Outdoor,3.0,Hard,2nd Round,1557.7282299568117,1530.5572424867198,1557.8084863661024,1526.3117081542055,3.0,15.0,0.8,0.2,0.6,0.5,1567.3256261337579,1593.7983026285808,1551.4980817905266,1561.6049148839807
Barrere G.,Norrie C.,player_1,Miami,Miami Open,2023-03-26,Masters 1000,Outdoor,3.0,Hard,2nd Round,1506.1069150673875,1739.690501906947,1506.5380343751115,1671.552994145147,3.0,11.0,0.6,0.6,0.6,0.8,1546.578285357766,1585.9966814103616,1564.3591297391888,1565.6250084453081
Rune H.,Schwartzman D.,player_1,Miami,Miami Open,2023-03-26,Masters 1000,Outdoor,3.0,Hard,3rd Round,1714.0985640241338,1463.3872028648543,1698.9692649865035,1481.505757863801,2.0,2.0,0.6,0.4,0.7,0.3,1572.1925302625605,1582.3960654756727,1549.335372708625,1531.620887520286
Dimitrov G.,Sinner J.,player_2,Miami,Miami Open,2023-03-27,Masters 1000,Outdoor,3.0,Hard,3rd Round,1631.7544451423466,1789.3970912138743,1603.0341531926022,1745.314385313029,3.0,3.0,0.4,0.8,0.6,0.8,1609.6560951411386,1665.0456326268873,1625.9381851776468,1630.531892032563
Ruud C.,Van De Zandschulp B.,player_2,Miami,Miami Open,2023-03-27,Masters 1000,Outdoor,3.0,Hard,3rd Round,1636.2204740486306,1589.1111734741376,1588.7605445816403,1561.2658021822454,3.0,3.0,0.4,0.8,0.4,0.6,1505.6967129139957,1593.4723281816928,1540.4097590652373,1566.6951013038556
Khachanov K.,Lehecka J.,player_1,Miami,Miami Open,2023-03-27,Masters 1000,Outdoor,3.0,Hard,3rd Round,1650.7048779009958,1574.2883327349814,1611.9578666254667,1586.7697395926457,2.0,2.0,0.6,0.6,0.7,0.6,1523.174174141991,1564.8568171895433,1567.9315129638085,1580.1433939703052
Tsitsipas S.,Garin C.,player_1,Miami,Miami Open,2023-03-27,Masters 1000,Outdoor,3.0,Hard,3rd Round,1726.6697778416078,1546.6569844236215,1675.4290773292205,1535.538059680774,17.0,2.0,0.4,0.6,0.7,0.6,1635.6733574493805,1599.151022196459,1613.1078574915941,1551.2264336475985
Mcdonald M.,Halys Q.,player_2,Miami,Miami Open,2023-03-27,Masters 1000,Outdoor,3.0,Hard,3rd Round,1619.1179946667044,1444.7072519431217,1613.807781381235,1456.8979015609937,2.0,2.0,0.6,0.6,0.6,0.5,1545.3693742486641,1537.2767531772588,1565.9022431429096,1536.8122196756308
Cerundolo F.,Auger-Aliassime F.,player_1,Miami,Miami Open,2023-03-27,Masters 1000,Outdoor,3.0,Hard,3rd Round,1555.371914817939,1726.0813235928615,1528.415405578549,1706.1837764692364,2.0,2.0,0.6,0.6,0.6,0.6,1570.2921869321974,1615.910393793494,1518.3139309661908,1587.8357033727639
Hurkacz H.,Mannarino A.,player_2,Miami,Miami Open,2023-03-27,Masters 1000,Outdoor,3.0,Hard,3rd Round,1705.4050630862705,1572.4795044097464,1683.1337350375147,1572.3619666166665,2.0,1.0,0.4,0.8,0.7,0.7,1640.2337983495502,1603.7830237725752,1580.3078790532677,1565.5026708935316
Barrere G.,Eubanks C.,player_2,Miami,Miami Open,2023-03-27,Masters 1000,Outdoor,3.0,Hard,3rd Round,1531.4908474500842,1467.4225086203091,1529.6130923837054,1464.1760820730856,1.0,2.0,0.4,0.6,0.5,0.5,1539.3874384319606,1475.009468266236,1558.6665943225098,1480.6704710002675
Khachanov K.,Tsitsipas S.,player_1,Miami,Miami Open,2023-03-28,Masters 1000,Outdoor,3.0,Hard,4th Round,1663.2414353405252,1735.049833261183,1626.799938431677,1685.313805609862,1.0,1.0,0.8,0.4,0.7,0.6,1559.0342305613299,1579.6373761645386,1598.28107584626,1631.5151854025094
Eubanks C.,Mannarino A.,player_1,Miami,Miami Open,2023-03-28,Masters 1000,Outdoor,3.0,Hard,4th Round,1486.3399702942972,1594.3187854304788,1483.1544337122605,1593.2970978635958,1.0,1.0,0.8,0.6,0.5,0.6,1493.3256217284213,1590.1261968810636,1498.0478194245866,1577.9883996201113
Paul T.,Alcaraz C.,player_2,Miami,Miami Open,2023-03-28,Masters 1000,Outdoor,3.0,Hard,4th Round,1706.8067635206824,1884.2049675637577,1696.9544423644163,1806.5849771303915,2.0,2.0,0.6,1.0,0.7,0.9,1674.7737486258877,1665.6420179796573,1634.793991780513,1641.8929656099165
Rublev A.,Sinner J.,player_2,Miami,Miami Open,2023-03-28,Masters 1000,Outdoor,3.0,Hard,4th Round,1730.0790334289036,1798.5977010686795,1708.9814327534107,1755.105406799563,2.0,1.0,0.6,0.8,0.7,0.8,1629.4817808903786,1694.0366164284246,1636.9676060789905,1651.3840261256087
Fritz T.,Rune H.,player_1,Miami,Miami Open,2023-03-28,Masters 1000,Outdoor,3.0,Hard,4th Round,1754.0377143479957,1720.2121211431281,1731.115766576924,1706.0855897156403,2.0,2.0,0.8,0.6,0.8,0.6,1623.0228023028644,1586.3798052213779,1615.079458787621,1574.245461729451
Ruusuvuori E.,Van De Zandschulp B.,player_1,Miami,Miami Open,2023-03-28,Masters 1000,Outdoor,3.0,Hard,4th Round,1557.5022953558325,1607.2674387617787,1559.2461986503479,1578.5293452981912,2.0,1.0,0.8,0.6,0.6,0.6,1572.1621351989493,1569.6939856921313,1575.0917475109188,1570.9707177549494
Sonego L.,Tiafoe F.,player_1,Miami,Miami Open,2023-03-28,Masters 1000,Outdoor,3.0,Hard,3rd Round,1528.9319276416895,1706.2697561806615,1522.6973390814967,1690.3018266784832,3.0,2.0,0.6,0.6,0.5,0.7,1588.1229480830957,1642.3386341272221,1615.7638414736225,1602.7747019552746
Cerundolo F.,Sonego L.,player_1,Miami,Miami Open,2023-03-29,Masters 1000,Outdoor,3.0,Hard,4th Round,1578.6563989395638,1552.4562769726688,1551.9551882176881,1545.8680146177765,2.0,1.0,0.8,0.6,0.6,0.5,1599.744021711275,1567.874090844941,1525.119307297255,1602.4442219491796
Medvedev D.,Halys Q.,player_1,Miami,Miami Open,2023-03-29,Masters 1000,Outdoor,3.0,Hard,4th Round,1871.940822588504,1468.1262000627667,1839.8775509367208,1479.669615930582,4.0,2.0,0.8,0.6,0.9,0.4,1607.4182874587088,1603.7918793577542,1647.4586296818372,1574.0063019344811
Sinner J.,Ruusuvuori E.,player_1,Miami,Miami Open,2023-03-29,Masters 1000,Outdoor,3.0,Hard,Quarterfinals,1811.4825807397738,1575.7785194839605,1768.9937102703645,1576.1333096718995,1.0,1.0,0.8,0.8,0.8,0.6,1658.487688858298,1598.4342759322644,1650.9645896106535,1579.6921133440183
Medvedev D.,Eubanks C.,player_1,Miami,Miami Open,2023-03-30,Masters 1000,Outdoor,3.0,Hard,Quarterfinals,1874.7923601380553,1507.158431286046,1843.4518533464552,1504.063335311642,1.0,2.0,0.8,0.8,0.9,0.5,1592.1644923007934,1596.5371325130295,1601.799351068935,1533.5250813552757
Khachanov K.,Cerundolo F.,player_1,Miami,Miami Open,2023-03-30,Masters 1000,Outdoor,3.0,Hard,Quarterfinals,1682.5020381105098,1593.4521206468546,1645.4694101405248,1567.6748921932635,2.0,1.0,0.8,0.6,0.7,0.5,1582.9529931634786,1636.4696317477687,1604.2606954261742,1549.8742280451315
Khachanov K.,Medvedev D.,player_2,Miami,Miami Open,2023-03-31,Masters 1000,Outdoor,3.0,Hard,Semifinals,1694.488639301046,1878.2331727676342,1657.9455352496839,1847.4247472108816,1.0,1.0,0.8,0.8,0.6,0.9,1648.9634788155004,1589.8388805727634,1624.612568238231,1599.1153625397192
Fritz T.,Alcaraz C.,player_2,Miami,Miami Open,2023-03-31,Masters 1000,Outdoor,3.0,Hard,Quarterfinals,1768.4848912912412,1892.6784529148915,1745.9650743980644,1817.6974496059363,3.0,3.0,0.6,1.0,0.7,0.9,1692.5747795951072,1659.797324105221,1642.802370412424,1667.9348472662073
Alcaraz C.,Sinner J.,player_2,Miami,Miami Open,2023-04-01,Masters 1000,Outdoor,3.0,Hard,Semifinals,1903.190887522789,1818.034816065718,1830.4402025673783,1776.9244231359712,1.0,3.0,0.8,1.0,0.9,0.9,1646.0237830306098,1669.5968009402582,1678.9269463006647,1665.5861161780722
Sinner J.,Medvedev D.,player_2,Miami,Miami Open,2023-04-02,Masters 1000,Outdoor,3.0,Hard,The Final,1837.8797125938481,1886.4810346025693,1795.3696086347416,1855.4721339428452,1.0,2.0,0.8,1.0,0.8,0.9,1745.4567840361137,1585.1425529047897,1697.3520140977344,1627.3396427010723
Brouwer G.,Kovacevic A.,player_1,Houston,U.S. Men's Clay Court Championships,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1525.783784954309,1498.864443823963,1515.263693206478,1500.0,39.0,9.0,0.6,0.2,0.6,0.4444444444444444,1538.6915640321713,1502.558232903189,1543.8714975816265,1519.029405115852
Gaston H.,Struff J.L.,player_1,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1391.6588936551516,1442.9137797065707,1450.1096026412647,1485.87175333082,41.0,10.0,0.2,0.4,0.1,0.4,1512.2199366357522,1507.9645304512433,1493.7839113626649,1512.6453689764885
Karatsev A.,Passaro F.,player_2,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1393.2225915551894,1455.255324735816,1462.8692329970168,1482.5515076789004,49.0,34.0,0.0,0.4,0.3,0.3333333333333333,1530.2218634673482,1484.5560147521524,1526.4321724122701,1483.0813795805545
Benchetrit E.,Munar J.,player_2,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1488.3728283002863,1432.4914071531357,1484.0,1538.8968273474325,363.0,11.0,0.0,0.4,0.0,0.5,1514.961151423337,1512.4624792908899,1514.961151423337,1516.5215726184192
Popyrin A.,Lalami Laaroussi Y.,player_1,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1414.2951959428763,1500.0,1484.5847534944573,1500.0,10.0,,0.4,0.0,0.4,0.0,1546.1700339143958,1414.2951959428763,1556.2741913418402,1414.2951959428763
Kudla D.,Vukic A.,player_1,Houston,U.S. Men's Clay Court Championships,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1391.0158971029819,1469.5663335971076,1468.736306793522,1500.0,11.0,12.0,0.4,0.2,0.4,0.3,1478.8029465013,1474.0761678909037,1493.9499574704155,1498.430533021757
Zhang Zh.,Galan D.E.,player_2,Houston,U.S. Men's Clay Court Championships,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1459.2552199613765,1420.5770056713457,1500.0,1433.5902493237445,24.0,11.0,0.2,0.2,0.3,0.2,1481.0429595191326,1495.3374094838668,1501.4195294268313,1497.8761637403709
Cachin P.,Tseng C.H.,player_1,Estoril,Estoril Open,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1412.4701554695218,1436.8356667636442,1437.7231005097879,1500.0,12.0,91.0,0.4,0.2,0.3,0.14285714285714285,1499.7471012594312,1458.1081882837132,1500.4653963236865,1470.0772773455096
Fognini F.,Giannessi A.,player_1,Estoril,Estoril Open,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1411.9603159491887,1484.0,1473.1060222920826,1484.0,12.0,315.0,0.2,0.0,0.2,0.0,1533.5680673295503,1455.9801579745945,1528.1667171010788,1455.9801579745945
Schwartzman D.,Cecchinato M.,player_2,Estoril,Estoril Open,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1457.27364574586,1477.9582439334295,1510.1547808093712,1498.9398422532408,8.0,33.0,0.4,0.6,0.2,0.6,1573.956940973698,1431.538510365529,1529.4167119136291,1479.6699179215982
Baez S.,Albot R.,player_1,Estoril,Estoril Open,2023-04-03,ATP250,Outdoor,3.0,Clay,1st Round,1511.6099334080236,1492.235910233822,1603.2747162975331,1500.0,9.0,23.0,0.4,0.2,0.6,0.4,1539.9241391800022,1583.2668338621547,1522.4579549276623,1544.6118568890383
Bonadio R.,O Connell C.,player_2,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1497.9011392411571,1448.5286557462387,1497.1081651284803,1483.6857918618332,33.0,12.0,0.3333333333333333,0.4,0.3333333333333333,0.4,1472.2844666436804,1605.7579582018193,1472.2844666436804,1575.7546011810123
Verdasco F.,Kubler J.,player_2,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1376.6548211070528,1499.8052855000828,1501.4295185348165,1503.3298477674402,43.0,12.0,0.0,0.4,0.1,0.4,1490.7454414750327,1537.0484020282915,1476.2967012114739,1527.1799167609117
Bagnis F.,Johnson S.,player_2,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1413.7360477201134,1448.1427962297973,1454.621880554231,1497.8352679783586,11.0,50.0,0.2,0.2,0.2,0.3,1556.4999934735456,1485.5479324333476,1567.0608349068557,1499.5982536155293
Watanuki Y.,Hanfmann Y.,player_2,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1520.699004362357,1485.4694107672467,1531.6724789776829,1518.925619834698,9.0,31.0,0.4,0.6,0.5,0.5,1548.7473191023462,1497.142933253475,1529.5246350820119,1493.2257211643196
Thompson J.,Wolf J.J.,player_2,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1421.9142620425343,1549.8866999558286,1455.090278500641,1500.0,12.0,11.0,0.4,0.4,0.3,0.5,1581.6060831444643,1515.9452806327138,1516.722666871835,1538.7696419663664
Garin C.,Dellien H.,player_1,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1538.2769290040462,1464.9734288492596,1478.0583970812454,1490.3663584448973,8.0,39.0,0.6,0.4,0.7,0.5,1562.670331388485,1496.7704886471668,1557.6501075164106,1489.104149947873
Giron M.,Gomez E.,player_1,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1508.46362725021,1466.941496624621,1440.8407737535492,1500.0,12.0,35.0,0.4,0.2,0.5,0.3,1532.284945507331,1582.5420678216144,1543.4465432950133,1539.2103084677296
Moundir A.,Ymer E.,player_2,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1500.0,1473.5780490110867,1500.0,1485.9463370636747,,33.0,0.0,0.4,0.0,0.4,1473.5780490110867,1534.046910250881,1473.5780490110867,1527.0372991077782
Gasquet R.,Muller A.,player_2,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1572.31143862508,1517.766305173343,1513.1366851483804,1500.0,12.0,40.0,0.4,0.75,0.4,0.75,1550.0814640007331,1537.9300862520768,1522.527002622663,1537.9300862520768
Jarry N.,Vavassori A.,player_2,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1571.5455601783567,1467.346418061585,1589.792854243057,1484.0,30.0,55.0,0.8,0.3333333333333333,0.8,0.3333333333333333,1469.545068150713,1513.527165575976,1524.4775833685944,1513.527165575976
Carballes Baena R.,Cressy M.,player_1,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1415.8473800312734,1525.5460362211136,1449.6581540464788,1443.4409300926077,10.0,11.0,0.2,0.0,0.2,0.3,1586.8726472355422,1530.9248197002732,1573.3828975087308,1575.30072067753
Kotov P.,Martinez P.,player_1,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1455.3716678636702,1392.1559323422744,1486.829524283202,1461.8905415375036,12.0,12.0,0.4,0.2,0.3,0.2,1493.8296428082217,1500.6211094759315,1524.3446283242235,1503.4878442179051
Cerundolo J.M.,Etcheverry T.,player_2,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1461.0624738095678,1455.3590459281068,1478.1167489324762,1484.364096294541,33.0,10.0,0.2,0.4,0.4,0.6,1501.5532010130687,1551.56244929484,1493.015649490571,1525.6077087560993
Kuzmanov D.,Grenier H.,player_1,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1479.6375281543917,1445.9248577059122,1500.0,1483.263693206478,189.0,166.0,0.5,0.2,0.5,0.2222222222222222,1424.3684784197212,1502.9089354509892,1424.3684784197212,1503.8337831943131
Thiem D.,Ofner S.,player_1,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1490.4326256523482,1493.217330365669,1464.6123810414203,1489.4566069774567,12.0,251.0,0.2,0.25,0.3,0.25,1472.1685376953842,1550.147474875115,1529.8972629098644,1550.147474875115
Sousa P.,Van Assche L.,player_2,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1483.7330240513018,1451.7353309423852,1483.8659024701965,1500.0,266.0,43.0,0.0,0.2,0.0,0.2,1472.968741876359,1555.1668759012796,1472.968741876359,1555.1668759012796
Kecmanovic M.,Nardi L.,player_1,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1552.6634044519978,1457.0634930929987,1550.7479731891608,1471.2822901986717,9.0,56.0,0.4,0.2,0.5,0.14285714285714285,1560.1612861377462,1556.8227822615809,1550.865391626407,1564.519019061723
Lestienne C.,Shelton B.,player_2,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1506.5065541297731,1515.8059680337851,1500.0,1500.0,36.0,9.0,0.0,0.4,0.4,0.5,1537.0739655375223,1591.0648014939086,1530.5294019728194,1562.869861163532
Rocha H.,Zapata Miralles B.,player_2,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1500.0,1499.0554464082159,1500.0,1575.9202890493268,,27.0,0.0,0.6,0.0,0.7,1499.0554464082159,1538.2496900148694,1499.0554464082159,1541.7764443355468
Borges N.,Halys Q.,player_2,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1458.178593275723,1465.2746625132154,1469.9040043198195,1485.3123206000303,13.0,6.0,0.2,0.8,0.3,0.4,1547.64510034864,1610.0433154603102,1538.9181471750894,1567.3289675391832
Zeppieri G.,Sousa J.,player_2,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1499.2223546557516,1371.7551296763734,1511.856426534419,1451.8922416261264,176.0,35.0,0.4,0.2,0.375,0.3,1528.2019281004261,1471.2544913838542,1530.6756998095693,1492.9777397502464
Ramos-Vinolas A.,Rodionov J.,player_2,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,3.0,Clay,1st Round,1409.9394673442378,1478.3553517342757,1515.3984108840802,1497.626087405479,13.0,161.0,0.0,0.4,0.3,0.42857142857142855,1464.4936239417727,1510.28419322618,1453.506178684575,1520.3348314383547
Baez S.,Cachin P.,player_1,Estoril,Estoril Open,2023-04-05,ATP250,Outdoor,3.0,Clay,2nd Round,1526.7186502934806,1429.590392831782,1614.6540342971725,1456.560731957349,2.0,2.0,0.6,0.4,0.6,0.3,1536.422281087493,1512.6488726812684,1515.4169942108406,1492.1615068482913
Sousa J.,Ruud C.,player_2,Estoril,Estoril Open,2023-04-05,ATP250,Outdoor,3.0,Clay,2nd Round,1393.3752867367566,1618.0642087609895,1470.6265981965146,1688.7776933770162,1.0,9.0,0.2,0.6,0.3,0.5,1503.1016934954716,1490.0756784190005,1503.7267037792114,1491.7957043282695
Davidovich Fokina A.,Van Assche L.,player_1,Estoril,Estoril Open,2023-04-05,ATP250,Outdoor,3.0,Clay,2nd Round,1582.1956396887633,1469.2047271311699,1541.1300129860808,1515.257530974857,10.0,1.0,0.6,0.2,0.6,0.16666666666666666,1625.8282007146859,1554.1143580411817,1625.9635088326904,1559.6716698658602
Machac T.,Sock J.,player_1,Houston,U.S. Men's Clay Court Championships,2023-04-05,ATP250,Outdoor,3.0,Clay,1st Round,1464.345563561705,1484.5537123178403,1500.0,1482.0227882678312,36.0,25.0,0.2,0.2,0.3,0.3,1636.6393721322295,1536.8069890942907,1578.6465984257334,1544.222313157293
